unique_id,timestamp,y_pred,query_date,model_name,model_version,runtime
f52ed645-0d06-4ced-881a-014e7de13c23,1617966104.7014835,[809.06693239],2019-08-03,France-ridge_regression,0.1,000:00:00
55c59d7b-b863-4647-81d6-07f889f98781,1617966104.7426834,[1125.15057863],2019-08-04,France-ridge_regression,0.1,000:00:00
36a363d9-1bd4-464b-b5b1-e81f6ead92ec,1617966104.784183,[1314.80076638],2019-08-05,France-ridge_regression,0.1,000:00:00
be5194aa-4829-4075-8125-438cb0f00350,1617966104.8253202,[1441.23422487],2019-08-06,France-ridge_regression,0.1,000:00:00
503320c7-e730-4c3f-a858-91755e478c27,1617966104.866047,[1351.48987326],2019-08-07,France-ridge_regression,0.1,000:00:00
c02b8484-b4db-4b5d-aa9c-e800bf4467d7,1617966104.9126296,[1441.85341347],2019-08-08,France-ridge_regression,0.1,000:00:00
9e2185d6-8ef0-488a-8952-f36a396c1043,1617966104.9584963,[1460.14705472],2019-08-09,France-ridge_regression,0.1,000:00:00
7b103d63-8115-4886-9688-6f0403ab8a11,1617966105.0030332,[1522.03833991],2019-08-10,France-ridge_regression,0.1,000:00:00
bec9f13f-2942-487d-846d-03118573a0b0,1617966105.0547695,[1532.39556712],2019-08-11,France-ridge_regression,0.1,000:00:00
32458e00-9c45-4f26-b36e-2cc389e1e5b7,1617966105.1011488,[1483.39725103],2019-08-12,France-ridge_regression,0.1,000:00:00
a019d0cc-0391-4141-be04-2d9e9bbe398e,1617966105.1527586,[1529.89612629],2019-08-13,France-ridge_regression,0.1,000:00:00
707ecd27-5d16-45e5-b095-5241865e7017,1617966105.2027278,[1408.52141308],2019-08-14,France-ridge_regression,0.1,000:00:00
ae305580-e217-4f3c-b357-82c91ee4ae6d,1617966105.251142,[1306.47891273],2019-08-15,France-ridge_regression,0.1,000:00:00
a7051c99-71a2-47e0-b372-8da5af17464b,1617966105.2947183,[1183.14365513],2019-08-16,France-ridge_regression,0.1,000:00:00
4eb66c55-98cd-4384-b02a-6bf088964f71,1617966105.3353205,[1237.14068104],2019-08-17,France-ridge_regression,0.1,000:00:00
2e966174-196a-400b-aba2-38e04079194c,1617966105.3761563,[1186.18170548],2019-08-18,France-ridge_regression,0.1,000:00:00
2a9c3023-1653-4909-ab8d-91ed5f57b5e0,1617966105.4171574,[1234.62322474],2019-08-19,France-ridge_regression,0.1,000:00:00
7d49f233-531d-407f-bc65-e4caa1fd2ff6,1617966105.457213,[1165.39108649],2019-08-20,France-ridge_regression,0.1,000:00:00
e2825cbc-4ace-446f-af82-6c6219a21f9a,1617966105.4971726,[1150.89086711],2019-08-21,France-ridge_regression,0.1,000:00:00
e4a4922a-a462-4c46-a5d1-79244c407dab,1617966105.537831,[808.48537387],2019-08-22,France-ridge_regression,0.1,000:00:00
7b46da37-635a-4828-93a1-22ebb7b4c107,1617966105.5801294,[741.37479814],2019-08-23,France-ridge_regression,0.1,000:00:00
db980f3c-2a55-4fab-95c4-4b67b3cd371e,1617966105.6222007,[799.51822904],2019-08-24,France-ridge_regression,0.1,000:00:00
f3ea888e-960c-49f8-b273-0ce81208f29d,1617966105.6640713,[853.01018547],2019-08-25,France-ridge_regression,0.1,000:00:00
8212ccf5-f970-436e-8d93-347d4b612576,1617966105.707721,[902.38737602],2019-08-26,France-ridge_regression,0.1,000:00:00
61c82736-a5eb-41b1-a8b8-017caaaa2789,1617966105.7491088,[948.1069969],2019-08-27,France-ridge_regression,0.1,000:00:00
23a5a117-8371-4629-9e8e-2d484d7c3a24,1617966105.7921834,[841.7739576],2019-08-28,France-ridge_regression,0.1,000:00:00
6e1065fa-f3f4-44d5-89c7-1955a5742d2a,1617966105.835522,[886.83059317],2019-08-29,France-ridge_regression,0.1,000:00:00
eae9bbc2-3e83-4d06-af2d-d375afc139d4,1617966105.8777184,[812.662833],2019-08-30,France-ridge_regression,0.1,000:00:00
0f7218a4-3d09-41af-a564-14f858470e26,1617966105.9170804,[855.94410562],2019-08-31,France-ridge_regression,0.1,000:00:00
f92b99f8-dbed-43d6-ae5f-48aafc02af03,1617966105.95722,[864.43736658],2019-09-01,France-ridge_regression,0.1,000:00:00
6e3a57a3-6023-4ba7-8a84-9e2a7dd6c1b8,1617966105.998099,[893.70988897],2019-09-02,France-ridge_regression,0.1,000:00:00
fe040a56-cbf7-4551-bd38-ae9156cc0826,1617966106.0404415,[893.70988897],2019-09-03,France-ridge_regression,0.1,000:00:00
dadc5895-9b78-4def-a5ba-7c9f5819aee6,1617966106.0842338,[618.26826555],2019-09-04,France-ridge_regression,0.1,000:00:00
ccae27f2-b289-4ab6-9990-5351f0c72795,1617966106.1300347,[524.9978382],2019-09-05,France-ridge_regression,0.1,000:00:00
1460f38b-10ed-4405-9f0b-049072ccb398,1617966106.1776233,[349.83572237],2019-09-06,France-ridge_regression,0.1,000:00:00
0e52634e-0aaf-4d1c-a142-027ab022478c,1617966106.2235272,[390.71812551],2019-09-07,France-ridge_regression,0.1,000:00:00
8a466862-bbd3-47af-9d6b-7c93883d6ec9,1617966106.2720232,[376.25998891],2019-09-08,France-ridge_regression,0.1,000:00:00
04be3f05-d71d-4e59-90c2-53f95d2fa8f9,1617966106.319095,[392.70700231],2019-09-09,France-ridge_regression,0.1,000:00:00
658a665b-c913-463a-b702-039b7344cd21,1617966106.361697,[380.05534122],2019-09-10,France-ridge_regression,0.1,000:00:00
b8fd70c5-e465-46da-82d7-b7509e3d80f6,1617966106.4067128,[335.18462203],2019-09-11,France-ridge_regression,0.1,000:00:00
36eab33d-15c1-45ec-a301-9c8009c292db,1617966106.447307,[213.92699555],2019-09-12,France-ridge_regression,0.1,000:00:00
36eee3f9-6971-4568-873e-908c8e040113,1617966106.4901717,[196.5028134],2019-09-13,France-ridge_regression,0.1,000:00:00
8221a296-4387-4be5-aad2-c8b001a7a721,1617966106.533057,[270.46401815],2019-09-14,France-ridge_regression,0.1,000:00:00
1e577bcb-57ba-4dd1-bccd-64e3b8239f26,1617966106.5756004,[345.25483067],2019-09-15,France-ridge_regression,0.1,000:00:00
d5bd7801-725b-4cf0-92f3-81d0e89d1a40,1617966106.6189373,[375.38343562],2019-09-16,France-ridge_regression,0.1,000:00:00
f60b8fe9-6091-416f-b277-fc9aaef30b44,1617966106.662496,[345.78999799],2019-09-17,France-ridge_regression,0.1,000:00:00
ec5aed76-6aaa-430d-8917-12f7f764aa47,1617966106.70591,[287.53390674],2019-09-18,France-ridge_regression,0.1,000:00:00
c7087007-641d-4031-98e8-ae1a36cac796,1617966106.749041,[164.79670295],2019-09-19,France-ridge_regression,0.1,000:00:00
95c47c79-5a57-485e-b692-7b728d070684,1617966106.7954407,[203.35968864],2019-09-20,France-ridge_regression,0.1,000:00:00
ed7e060c-637c-4440-a382-72ff228eb390,1617966106.8382516,[246.63105578],2019-09-21,France-ridge_regression,0.1,000:00:00
30e326d0-7974-4b95-b8b8-85b0df005b6e,1617966106.8800967,[521.67640411],2019-09-22,France-ridge_regression,0.1,000:00:00
dcace9ea-7c62-4bea-a6d6-cd244457485a,1617966106.9214656,[604.6848258],2019-09-23,France-ridge_regression,0.1,000:00:00
f23ef9a4-deaa-4c7b-9efa-d40855252035,1617966106.9635508,[558.39379989],2019-09-24,France-ridge_regression,0.1,000:00:00
11541853-87e9-4ffb-a646-b1ff1a0175b0,1617966107.0159354,[541.24553966],2019-09-25,France-ridge_regression,0.1,000:00:00
9d287117-ceb2-46df-875e-2499fb40fa94,1617966107.067186,[376.93973408],2019-09-26,France-ridge_regression,0.1,000:00:00
18f0c71f-a822-4b0e-8c17-41833af1f050,1617966107.1149924,[182.24465489],2019-09-27,France-ridge_regression,0.1,000:00:00
a16b25bf-fd9f-4c6a-865c-420534a44250,1617966107.1656418,[327.10962989],2019-09-28,France-ridge_regression,0.1,000:00:00
1fd471f8-9997-44ae-9a7d-ae2871be097d,1617966107.2129047,[327.10962989],2019-09-29,France-ridge_regression,0.1,000:00:00
5087c153-b5ff-41db-b9f3-55badd1cee71,1617966107.2549918,[668.12219267],2019-09-30,France-ridge_regression,0.1,000:00:00
d4955a8d-b8f8-47f9-91b7-3d2f06a1b44e,1617966107.296563,[635.77239746],2019-10-01,France-ridge_regression,0.1,000:00:00
0845674f-c88e-41ff-8ee7-af5d2e7ae8aa,1617966107.3379214,[625.57940952],2019-10-02,France-ridge_regression,0.1,000:00:00
637e58a1-9816-469c-8e70-01ca8bd48795,1617966107.3779094,[675.94938032],2019-10-03,France-ridge_regression,0.1,000:00:00
7bfe44ac-7cce-4ebd-88e8-a2247f36e222,1617966107.4181397,[583.91996751],2019-10-04,France-ridge_regression,0.1,000:00:00
30964fd0-5025-4efd-9e98-b4b81f477f70,1617966107.4593356,[874.55832697],2019-10-05,France-ridge_regression,0.1,000:00:00
cc273210-4467-4cde-956f-c6560267ad7b,1617966107.4982889,[978.13893577],2019-10-06,France-ridge_regression,0.1,000:00:00
35d4dcfa-65d3-4422-970e-10ab9ab314db,1617966107.5416443,[1095.54812726],2019-10-07,France-ridge_regression,0.1,000:00:00
7e362672-c491-4881-9d66-165d3ebd4bb1,1617966107.5833118,[940.64692842],2019-10-08,France-ridge_regression,0.1,000:00:00
ac34741f-50eb-437e-8251-e900d2b4683c,1617966107.623729,[810.2145946],2019-10-09,France-ridge_regression,0.1,000:00:00
c24668b4-64ab-4f07-871d-5305ba1517f0,1617966107.6671653,[785.17033027],2019-10-10,France-ridge_regression,0.1,000:00:00
efd81d4d-8fcf-4982-b90c-27a12c967463,1617966107.7077346,[760.29111916],2019-10-11,France-ridge_regression,0.1,000:00:00
0046249b-951b-4cd4-ad45-a8a96dc495ad,1617966107.748576,[838.23806791],2019-10-12,France-ridge_regression,0.1,000:00:00
328c3735-8531-4df4-89ff-6d489940d158,1617966107.7903574,[1008.87316619],2019-10-13,France-ridge_regression,0.1,000:00:00
3a9bc44d-d9b6-4328-b97d-369147c37c1a,1617966107.8317025,[1013.37777889],2019-10-14,France-ridge_regression,0.1,000:00:00
a96304a7-4d40-4db3-b19f-65ce3124d4c3,1617966107.8738651,[988.47148273],2019-10-15,France-ridge_regression,0.1,000:00:00
2b7d3539-601c-496d-ac19-c02575189f44,1617966107.9143791,[940.4973167],2019-10-16,France-ridge_regression,0.1,000:00:00
fa59a1c2-ae88-4a1e-abc8-f26514048b5b,1617966107.9568796,[927.47101697],2019-10-17,France-ridge_regression,0.1,000:00:00
a46263b2-3662-49a5-a909-a6486575f0b5,1617966107.997684,[972.11761161],2019-10-18,France-ridge_regression,0.1,000:00:00
d22043c7-7096-491f-91f0-a09f465920f9,1617966108.0491982,[1098.98705383],2019-10-19,France-ridge_regression,0.1,000:00:00
cf2965cb-aac7-474d-a064-18fe2955adeb,1617966108.0952022,[1249.88944671],2019-10-20,France-ridge_regression,0.1,000:00:00
b9d5f6e4-fce1-4697-bcf3-fabfbc24c3a6,1617966108.1363688,[1302.33644877],2019-10-21,France-ridge_regression,0.1,000:00:00
09112991-7023-4d5b-9ced-af49ceb588f2,1617966108.176712,[1335.26822394],2019-10-22,France-ridge_regression,0.1,000:00:00
c80cc926-6660-48a5-92af-7fa71a812c50,1617966108.2156858,[1364.21971854],2019-10-23,France-ridge_regression,0.1,000:00:00
064160d6-920c-4f7c-a369-cd5be87f1b4e,1617966108.2627642,[1835.94859134],2019-10-24,France-ridge_regression,0.1,000:00:00
daf1efdb-e238-412f-b011-80fdd19f2b4a,1617966108.306692,[1642.83858749],2019-10-25,France-ridge_regression,0.1,000:00:00
815e8fdf-2707-4b53-8e56-9bfa3634aeb5,1617966108.3517437,[1664.75672961],2019-10-26,France-ridge_regression,0.1,000:00:00
cb32f214-2e90-44ff-b10d-03bd34585b53,1617966108.395389,[1795.42636075],2019-10-27,France-ridge_regression,0.1,000:00:00
08becd78-7211-4609-adf6-5a5d91833cb5,1617966108.4395494,[1957.37018179],2019-10-28,France-ridge_regression,0.1,000:00:00
2fc14135-454d-441e-8034-cbbb00a38603,1617966108.4844184,[1859.67359944],2019-10-29,France-ridge_regression,0.1,000:00:00
e9191e37-b6a8-4469-a269-f7e03301f795,1617966108.5285482,[1831.99366583],2019-10-30,France-ridge_regression,0.1,000:00:00
6571920d-ae3c-4157-ad8f-e34f6c7a5f65,1617966108.5723786,[1453.46460716],2019-10-31,France-ridge_regression,0.1,000:00:00
d7c65fb3-87c6-4749-9e93-be16e2cb39ec,1617966108.6154554,[1616.70447002],2019-11-01,France-ridge_regression,0.1,000:00:00
626c62c5-b8ca-40fb-b6ee-033b7f8c68a4,1617966108.6594155,[1711.11096887],2019-11-02,France-ridge_regression,0.1,000:00:00
9b9cb9e4-1182-49c6-8e1d-983367fa03fa,1617966108.7021449,[1727.40750601],2019-11-03,France-ridge_regression,0.1,000:00:00
150e8005-6f7e-4361-a0d9-9863b7c7dbb9,1617966108.7445514,[1885.26838215],2019-11-04,France-ridge_regression,0.1,000:00:00
05be7e2e-eea3-43fb-9717-204f8d2c5ccc,1617966108.7943504,[1798.61461751],2019-11-05,France-ridge_regression,0.1,000:00:00
4585fcc5-0a63-4e71-b035-0583f5c5b7a6,1617966108.8397079,[1750.88988845],2019-11-06,France-ridge_regression,0.1,000:00:00
b0875d84-2a5a-4d73-8e5f-113d922b4bc2,1617966108.886094,[932.57524214],2019-08-01,France-gradient_boosting_regression,0.1,000:00:00
f66f540f-37d9-4a7a-aa02-91d53c0cc4a4,1617966108.9318871,[816.96299368],2019-08-02,France-gradient_boosting_regression,0.1,000:00:00
c9c17e54-ba7c-4c17-bce9-b750dbd63c16,1617966108.9814456,[905.82248229],2019-08-03,France-gradient_boosting_regression,0.1,000:00:00
43616a08-2ba2-42a9-a6db-703586d4ee23,1617966109.0262394,[982.82936557],2019-08-04,France-gradient_boosting_regression,0.1,000:00:00
16038edf-f8df-4c3f-9458-11fe9dfbab90,1617966109.074928,[1569.90406687],2019-08-05,France-gradient_boosting_regression,0.1,000:00:00
f3ecce21-a9bf-425a-a5ac-be74b8e18b53,1617966109.1316328,[1621.18701188],2019-08-06,France-gradient_boosting_regression,0.1,000:00:00
bcd0891a-11fa-4a76-8ce5-23720867dee9,1617966109.1890616,[1808.15241665],2019-08-07,France-gradient_boosting_regression,0.1,000:00:00
75612a41-de3a-4653-8f0d-47a1510d97b2,1617966109.2467093,[1583.81562091],2019-08-08,France-gradient_boosting_regression,0.1,000:00:00
db626a59-f56f-42cd-a1dd-38a6b4547f74,1617966109.2969735,[1221.27083534],2019-08-09,France-gradient_boosting_regression,0.1,000:00:00
e80c4917-d493-4527-9828-218f9a5d9c7f,1617966109.3516498,[1549.87514746],2019-08-10,France-gradient_boosting_regression,0.1,000:00:00
ae7ae211-98e4-4d55-8497-d0e341ebbd67,1617966109.4006782,[1553.89338527],2019-08-11,France-gradient_boosting_regression,0.1,000:00:00
de9ec775-1812-454c-8ca2-d18f48d2d188,1617966109.4544792,[1221.27083534],2019-08-12,France-gradient_boosting_regression,0.1,000:00:00
f05787bf-232f-4e5e-8c4e-7c31a0f1accf,1617966109.5045638,[1549.87514746],2019-08-13,France-gradient_boosting_regression,0.1,000:00:00
6a60e2f9-630d-4ff9-bfab-101ea277cead,1617966109.5598707,[1574.27357771],2019-08-14,France-gradient_boosting_regression,0.1,000:00:00
b8664324-8c27-4feb-8ff0-437be3777c93,1617966109.6154337,[1312.64778289],2019-08-15,France-gradient_boosting_regression,0.1,000:00:00
00965f82-3075-4e25-969d-9ed30035e691,1617966109.6691685,[908.91843832],2019-08-16,France-gradient_boosting_regression,0.1,000:00:00
cd3800f5-a594-42eb-8d41-06c62074b663,1617966109.7169309,[1247.27283984],2019-08-17,France-gradient_boosting_regression,0.1,000:00:00
50d8b0c1-e9f6-4510-9a1d-f3524aac1a1b,1617966109.766515,[979.79033745],2019-08-18,France-gradient_boosting_regression,0.1,000:00:00
deaa02a4-af33-46a7-a448-65d9acd71e13,1617966109.8157256,[1247.27283984],2019-08-19,France-gradient_boosting_regression,0.1,000:00:00
9c5a12b9-af17-4c2c-b94c-f3c16cb5f0c9,1617966109.8645418,[922.0283839],2019-08-20,France-gradient_boosting_regression,0.1,000:00:00
cb3df916-f2cd-484e-af0b-1186605b4e11,1617966109.9146228,[922.0283839],2019-08-21,France-gradient_boosting_regression,0.1,000:00:00
5162bea1-a373-4479-bfda-502f19ef4b42,1617966109.9633408,[663.41307582],2019-08-22,France-gradient_boosting_regression,0.1,000:00:00
d2a9e808-f472-49a9-893d-22a5bd841b82,1617966110.0131466,[905.82248229],2019-08-23,France-gradient_boosting_regression,0.1,000:00:00
ffb88559-0986-454e-8ad2-e1c5a6103c9e,1617966110.0647511,[905.82248229],2019-08-24,France-gradient_boosting_regression,0.1,000:00:00
7595a478-6d90-4b62-951d-c5245160173e,1617966110.1121883,[663.41307582],2019-08-25,France-gradient_boosting_regression,0.1,000:00:00
1b49e15d-2084-4ee9-bd7d-7c47787568a6,1617966110.159786,[753.62708125],2019-08-26,France-gradient_boosting_regression,0.1,000:00:00
682a71d6-d007-41d4-9c63-86e718222431,1617966110.211007,[781.77661359],2019-08-27,France-gradient_boosting_regression,0.1,000:00:00
c60244f2-5b07-46d5-9a1c-049038d3933b,1617966110.259826,[728.92461651],2019-08-28,France-gradient_boosting_regression,0.1,000:00:00
afcfbf96-0791-4d6a-a952-60780fed9573,1617966110.3100746,[781.77661359],2019-08-29,France-gradient_boosting_regression,0.1,000:00:00
569c50e3-b9df-4eea-8421-6c0e75493eb4,1617966110.3613856,[728.92461651],2019-08-30,France-gradient_boosting_regression,0.1,000:00:00
775f6bb7-4aa0-4bb3-8b90-2bee6970eec5,1617966110.4095142,[781.77661359],2019-08-31,France-gradient_boosting_regression,0.1,000:00:00
33de69eb-ff92-4627-a682-542f74d3fbe6,1617966110.4613469,[1202.26024302],2019-09-01,France-gradient_boosting_regression,0.1,000:00:00
fb5f2809-7435-4762-b2df-139106007899,1617966110.510061,[1133.58123451],2019-09-02,France-gradient_boosting_regression,0.1,000:00:00
585024b0-72b8-4635-8443-549fabc45b34,1617966110.5611038,[1133.58123451],2019-09-03,France-gradient_boosting_regression,0.1,000:00:00
fdff7bf1-020f-4fb3-b992-11e0457d1210,1617966110.6129625,[883.21947794],2019-09-04,France-gradient_boosting_regression,0.1,000:00:00
b05535b9-00c2-4d74-a493-c84e790b0a19,1617966110.671136,[919.9430984],2019-09-05,France-gradient_boosting_regression,0.1,000:00:00
7cb1cf06-8f5b-4e07-bf14-051875bdc3f9,1617966110.7237744,[939.4399865],2019-09-06,France-gradient_boosting_regression,0.1,000:00:00
e4acaea8-823a-4ef2-9c19-7e2fb36126c6,1617966110.7718632,[939.4399865],2019-09-07,France-gradient_boosting_regression,0.1,000:00:00
8edba7db-6028-4f5b-b464-cc666c7a4f90,1617966110.8198733,[939.4399865],2019-09-08,France-gradient_boosting_regression,0.1,000:00:00
3fa2770d-55d7-435c-86df-ec518643b1f4,1617966110.867363,[939.4399865],2019-09-09,France-gradient_boosting_regression,0.1,000:00:00
44b502df-ca10-465b-8915-ce8e00ac9aed,1617966110.91923,[939.4399865],2019-09-10,France-gradient_boosting_regression,0.1,000:00:00
86b568e6-7440-4159-8f48-8bd47676f10a,1617966110.9694524,[939.4399865],2019-09-11,France-gradient_boosting_regression,0.1,000:00:00
b2d2e676-a5fb-4e98-a23b-c11055373dce,1617966111.0197387,[858.54071003],2019-09-12,France-gradient_boosting_regression,0.1,000:00:00
ef04375a-cb63-402a-b2f5-310718735e2e,1617966111.0694897,[858.54071003],2019-09-13,France-gradient_boosting_regression,0.1,000:00:00
fff6e559-f779-4795-8275-fab17afc1fad,1617966111.1202302,[858.54071003],2019-09-14,France-gradient_boosting_regression,0.1,000:00:00
eacdb583-2b5c-4287-a4e9-df0fecc395f4,1617966111.1682074,[858.54071003],2019-09-15,France-gradient_boosting_regression,0.1,000:00:00
fe8a8d21-94cb-4b6f-bcca-7f0321f927b9,1617966111.2189188,[858.54071003],2019-09-16,France-gradient_boosting_regression,0.1,000:00:00
d913a656-19f5-4af7-9fc2-6bfabda0f978,1617966111.266474,[834.76622034],2019-09-17,France-gradient_boosting_regression,0.1,000:00:00
a64843c6-dfbe-421c-b3b7-cb9eae5c9e2f,1617966111.3123302,[834.76622034],2019-09-18,France-gradient_boosting_regression,0.1,000:00:00
98e35f16-d987-42af-b355-2c9905032ca8,1617966111.3605812,[661.90250084],2019-09-19,France-gradient_boosting_regression,0.1,000:00:00
273695aa-3e01-4f1e-9663-8316d1a08a61,1617966111.409136,[698.19118629],2019-09-20,France-gradient_boosting_regression,0.1,000:00:00
6ae1792d-574e-40ef-a3e3-89ac31d5dab8,1617966111.4596753,[672.21724629],2019-09-21,France-gradient_boosting_regression,0.1,000:00:00
a543d2c1-1d7c-40f8-8f79-95d070ece890,1617966111.5073974,[573.92347685],2019-09-22,France-gradient_boosting_regression,0.1,000:00:00
0951534e-b97c-4a9a-a155-1c66a3e70ba9,1617966111.5607016,[573.92347685],2019-09-23,France-gradient_boosting_regression,0.1,000:00:00
d81609bf-d743-4df4-accb-60536c14ee86,1617966111.613452,[431.99115651],2019-09-24,France-gradient_boosting_regression,0.1,000:00:00
d8444c21-e82c-4c4e-83ff-54245cdda704,1617966111.6595366,[431.99115651],2019-09-25,France-gradient_boosting_regression,0.1,000:00:00
10c544b2-9f21-4478-920b-fbf75c41155d,1617966111.7057297,[533.28427826],2019-09-26,France-gradient_boosting_regression,0.1,000:00:00
4fb21755-e2e7-4429-8631-3476cf194c97,1617966111.7546937,[1246.54850222],2019-09-27,France-gradient_boosting_regression,0.1,000:00:00
eaaa0cb7-2b08-4b68-bdd2-59f970e2753c,1617966111.803443,[1246.54850222],2019-09-28,France-gradient_boosting_regression,0.1,000:00:00
a0350203-6137-4395-8dd0-b6f10af597ec,1617966111.852834,[1246.54850222],2019-09-29,France-gradient_boosting_regression,0.1,000:00:00
c46e6066-a0bd-488e-863d-1290e343bee1,1617966111.9003737,[774.09494245],2019-09-30,France-gradient_boosting_regression,0.1,000:00:00
92c581f3-2eb0-4a2d-a886-7e2b730fd160,1617966111.9550316,[2555.27681347],2019-10-01,France-gradient_boosting_regression,0.1,000:00:00
684fd3d5-9d47-44ee-827d-8c0447ed09b9,1617966112.0045452,[1235.43278812],2019-10-02,France-gradient_boosting_regression,0.1,000:00:00
efc420e8-454f-40b7-9f41-08e001712598,1617966112.0534034,[1235.43278812],2019-10-03,France-gradient_boosting_regression,0.1,000:00:00
2a93fc2e-7f76-4e64-925e-b1779e82dad6,1617966112.1027794,[2889.99233399],2019-10-04,France-gradient_boosting_regression,0.1,000:00:00
772672de-8312-42b9-afa5-ccf832d5d228,1617966112.1520798,[2889.99233399],2019-10-05,France-gradient_boosting_regression,0.1,000:00:00
a798bfa5-363d-4f0e-a36a-e6dcb2ad63c9,1617966112.198807,[2889.99233399],2019-10-06,France-gradient_boosting_regression,0.1,000:00:00
2c961471-39bd-4430-ab81-fcf2fdfabe7d,1617966112.2487395,[2533.36503337],2019-10-07,France-gradient_boosting_regression,0.1,000:00:00
ba1c2b6c-e983-4a39-89ae-1df0e13225f0,1617966112.298517,[1777.88950817],2019-10-08,France-gradient_boosting_regression,0.1,000:00:00
93eaf32d-8ed4-43ae-b2f9-6b28c46af3df,1617966112.3481948,[1777.88950817],2019-10-09,France-gradient_boosting_regression,0.1,000:00:00
01cd0236-b6c3-4589-af66-4c81fb1593c4,1617966112.3993928,[1777.88950817],2019-10-10,France-gradient_boosting_regression,0.1,000:00:00
40e86d5d-adfd-4ddd-8305-dbd4dabe6b51,1617966112.4465334,[1777.88950817],2019-10-11,France-gradient_boosting_regression,0.1,000:00:00
dc0e7315-d7a5-4a54-b1b3-2ec79238c6df,1617966112.493653,[1777.88950817],2019-10-12,France-gradient_boosting_regression,0.1,000:00:00
6ef58148-525a-4843-8ee2-f083b14cdd56,1617966112.542122,[1777.88950817],2019-10-13,France-gradient_boosting_regression,0.1,000:00:00
975bd4a9-ba6a-49bb-b551-4f4201ede655,1617966112.5929005,[1777.88950817],2019-10-14,France-gradient_boosting_regression,0.1,000:00:00
5513134c-902c-46c4-b3e9-dcfb94a258c2,1617966112.6423874,[1777.88950817],2019-10-15,France-gradient_boosting_regression,0.1,000:00:00
0790190f-8ea6-43f3-8005-87c4498a0958,1617966112.6938603,[1777.88950817],2019-10-16,France-gradient_boosting_regression,0.1,000:00:00
63011500-c895-482e-a199-06a38ba03d1c,1617966112.7429154,[1777.88950817],2019-10-17,France-gradient_boosting_regression,0.1,000:00:00
e856f09c-5957-41a4-a286-9afe35fcccc0,1617966112.7894835,[1777.88950817],2019-10-18,France-gradient_boosting_regression,0.1,000:00:00
8c5653d7-9ba3-4a7f-b7b0-a5d2d8b4e330,1617966112.8377328,[1777.88950817],2019-10-19,France-gradient_boosting_regression,0.1,000:00:00
d49cbe9e-a0af-4f56-b194-ae12bf025d26,1617966112.8883865,[1957.10332164],2019-10-20,France-gradient_boosting_regression,0.1,000:00:00
d6d056ad-194f-4ee4-be4d-c08a68123069,1617966112.9353788,[1957.10332164],2019-10-21,France-gradient_boosting_regression,0.1,000:00:00
2538aee0-b5c5-4377-b8a6-a4f1915a5a69,1617966112.9837234,[2560.87225312],2019-10-22,France-gradient_boosting_regression,0.1,000:00:00
01bbc5a9-c5a0-444e-bd09-5b625fb98451,1617966113.0319927,[2560.87225312],2019-10-23,France-gradient_boosting_regression,0.1,000:00:00
fc09e8e3-affe-44ac-a41c-13a8962b94ef,1617966113.079391,[1659.75345286],2019-10-24,France-gradient_boosting_regression,0.1,000:00:00
ddba82ea-80e9-4071-a480-3e68a6966a78,1617966113.1260543,[1513.20215088],2019-10-25,France-gradient_boosting_regression,0.1,000:00:00
1761a62a-0584-4e47-8fea-d03c79d0d7ab,1617966113.1749802,[1513.20215088],2019-10-26,France-gradient_boosting_regression,0.1,000:00:00
5221a840-b1a9-497d-8106-9473bbf14d2b,1617966113.2240705,[1695.78575004],2019-10-27,France-gradient_boosting_regression,0.1,000:00:00
02209849-e74f-45fb-a7a4-3afd2e028665,1617966113.271143,[1704.41254571],2019-10-28,France-gradient_boosting_regression,0.1,000:00:00
93448a3e-7142-4341-bd6b-e1de8cee3888,1617966113.3209577,[1684.68420052],2019-10-29,France-gradient_boosting_regression,0.1,000:00:00
48f4c4e9-c1e0-49c5-8f7a-70e1358ed274,1617966113.4164586,[1659.75345286],2019-10-30,France-gradient_boosting_regression,0.1,000:00:00
8cd8c4e5-e408-4893-83f8-99206e903c03,1617966113.4652348,[1513.20215088],2019-10-31,France-gradient_boosting_regression,0.1,000:00:00
2250bf0c-e6d5-4775-ab98-3c5be4e052eb,1617966113.5148883,[1491.64118891],2019-11-01,France-gradient_boosting_regression,0.1,000:00:00
64b5fa55-cb24-4cb3-bc25-3dbdeea9a8a3,1617966113.566058,[1668.27853029],2019-11-02,France-gradient_boosting_regression,0.1,000:00:00
30bc927a-0697-43aa-9cab-1ffdf9b0f31b,1617966113.616003,[1668.27853029],2019-11-03,France-gradient_boosting_regression,0.1,000:00:00
32c49626-a634-41d5-991e-be76d6c34218,1617966113.6638465,[1695.78575004],2019-11-04,France-gradient_boosting_regression,0.1,000:00:00
6deeb879-ec02-4b34-9fca-a677e29f2c32,1617966113.7113576,[1684.68420052],2019-11-05,France-gradient_boosting_regression,0.1,000:00:00
4bd22170-9804-4079-a5a8-56800c17b924,1617966113.7591016,[1513.20215088],2019-11-06,France-gradient_boosting_regression,0.1,000:00:00
b365cd87-cdf1-4c5d-b891-2e4db1519ccf,1617966113.8022213,[28921.31042792],2019-08-01,EIRE-ridge_regression,0.1,000:00:00
679ef42c-b9bc-4b1a-ab88-df731c2f89c8,1617966113.845053,[-11837.75515853],2019-08-02,EIRE-ridge_regression,0.1,000:00:00
